Group,Address
467,2DA. CALLE 4-40 ZONA 1
467,23 CALLE 4-40 ZONA 1
468,10MA AVENIDA 5-38 ZONA 1
469,4TA. AVENIDA 4-20 ZONA 1
469,4A. AVENIDA 4-20 ZONA 1
470,4A. CALLE 6-00 ZONA 1
471,6A AVE. 4-10 ZONA 1
472,6A CALLE 3-61 ZONA 1
473,6A AVE. 5-68 ZONA 1
474,CALLE HUGO LEONEL BACARO 9-30 ZONA 1
475,4A. CALLE A 13-25 ZONA 1
476,8A. AVENIDA 4-40 ZONA 1
476,8VA. AVENIDA 4-40 ZONA 1
477,1RA. CALLE 5-61 ZONA 2
477,1A. CALLE 5-61 ZONA 2
478,3RA. AVENIDA 4-49 ZONA 1
479,14 AVENIDA 5-23 ZONA 7 COLONIA SHOROPIN
480,5A. CALLE 4-11 ZONA 1
480,5A. CALLE 4-31 ZONA 1
481,8VA. AVENIDA SUR FINAL 1-18 ZONA 4
482,"CALZADA HÉCTOR AUGUSTO ESPAÑA BRACAMONTE, LOTE # 25 ZONA 2"
482,CALZADA HÉCTOR AUGUSTO ESPAÑA BRACAMONTE LOTE # 25 ZONA 2
483,"2DA. AVENIDA Y 5TA. CALLE ESQUINA ZONA 1, LA PILONA BARRIO LA DEMOCRACIA"
484,ALDEA EL DURAZNO
485,6TA AVENIDA Y 4TA. CALLE ZONA 1
486,11 AV. 4-20 ZONA 1
487,11 AVENIDA 4-20 ZONA 1
488,"4 CALLE A 13-25, ZONA 1"
489,1A. CALLE 5-62 ZONA 2
490,6TA. CALLE 5-20 ZONA 1
490,6A. CALLE 5-20 ZONA 1
491,"6TA. CALLE PONIENTE ZONA 4, BARRIO EL MOLINO"
492,6A. AVENIDA 4-10 ZONA 1
492,6A. AVENIDA 1-10 ZONA 1
493,KM. 172 CARRETERA A ESQUIPULAS
494,CHIQUIMULA
495,"4A, CALLE 3-50 ZONA 1"
496,4A. CALLE 9-30 ZONA 1
496,4A. CALLE 9-20 ZONA 1
497,4A. CALLE 9-81 ZONA 1
498,BARRIO NUEVO
499,COLONIA LAS BRISAS
500,ALDEA SASPÁN
501,BARRIO NUEVO SAN JOSE LA ARADA
502,BARRIO SAN PEDRITO
503,ALDEA CHISPÁN JARAL
504,BARRIO SAN LORENZO
505,"CASERÍO PINALITO, ALDEA SUCHIQUER"
506,"CASERÍO TIERRA BLANCA, ALDEA LOS VADOS"
506,CASERÍO TIERRA BLANCA ALDEA LOS VADOS
507,BARRIO SAN SEBASTIÁN BOULEVARD AL MAESTRO
508,ALDEA MATAZANO
509,ALDEA GUARERUCHE
510,ALDEA TONTOLES
511,"CASERÍO MAGUEYAL, ALDEA PACRÉN"
512,ALDEA MUYURCO
513,"CASERIO TIZAMARTE, ALDEA EL TESORO"
514,BARRIO LA PARROQUIA
515,--
516,ALDEA CAPARJA
517,ALDEA TITUQUE
518,OLOPA
519,"5A CALLE ""A"" 6-74 ZONA 1"
519,"5TA. CALLE ""A"" 6-74 ZONA 1"
520,6A. AVENIDA Y 3A. CALLE FINAL ZONA 1
521,2DA. AVENIDA 0-20 ZONA 1
521,2DA. AVENIDA 0-80 ZONA 1
522,ALDEA CHANMAGUA
523,"SECTOR COOPERATIVA PB ESCUELA RURAL, ZONA 0 ALDEA CHANMAGUA"
524,"5TA. AVENIDA ""A"" 4-60 ZONA 1"
525,8A. CALLE 1-15 ZONA 1 COLONIA QUIRIO CATAÑO II
525,8VA. CALLE 1-15 ZONA 1 COLONIA QUIRIO CATAÑO II
526,3A. CALLE 2-13 ZONA 2 BARRIO NUEVO
527,"6TA. AVENIDA 6-99 ZONA 1, BARRIO SAN JOAQUIN"
527,6A. AVENIDA 6-99 ZONA 1 BARRIO SAN JOAQUÍN
528,3A. CALLE 2-13 ZONA 2
529,3A. AVENIDA 4-31 ZONA 1
530,"6A. AVENIDA 0-11 ZONA 1, BARRIO SANTIAGUITO"
531,10 CALLE 6-27 BARRIO SAN SEBASTIÁN
532,6A. AV. 6-99 ZONA 1
533,3A AVE. 4-31 ZONA 1
534,6A. AVENIDA 6-99 ZONA 1
535,13 CALLE 6-06 ZONA 1
536,5A. AV. 2-25 ZONA 1
537,"5A. AV, 2-25 ZONA 1 ESQUIPULAS"
538,5A. CALLE  A  6-74 ZONA 1
539,COLONIA BETHEL ALDEA LA ERMITA
539,"COLONIA BETHEL, ALDEA LA ERMITA"
540,COLONIA NUEVA
541,BARRIO EL CALVARIO DE LA VILLA
542,"COLONIA SANTA FILOMENA, ZONA 2"
542,COLONIA SANTA FILOMENA ZONA 2
543,9. CALLEJON 1-72 ZONA 1
543,9NO. CALLEJON 1-72 ZONA 1
543,9 CALLEJON 1-72 ZONA 1
544,14 CALLEJON 3-11 ZONA 2 COLONIA VILLA LORENA
544,14 CALLEJÓN 3-11 ZONA 2 COLONIA VILLA LORENA
545,9NO. CALLEJÓN 1-72 ZONA 1
546,1ERA. CALLE 4-59 ZONA 1
547,COLONIA SANTA FILOMENA
548,KILOMETRO 197 CARRETERA A ESQUIPULAS COLONIA LOS PINOS
549,3A. AV. 1-68 ZONA 1
550,BARRIO EL CENTRO SAN JACINTO
551,ALDEA TIZUBÍN
552,1A. DIAGONAL 2-44 ZONA 1
553,RUTA NACIONAL 1-23 ZONA 1
554,ALDEA EL SUYATE
555,1 AVENIDA 1-35 ZONA 5
555,1A. AVENIDA 1-35 ZONA 5
556,1A. DIAGONAL 2-32 ZONA 1
557,1A. AVENIDA 3-99 ZONA 2 SECTOR BARRIO LA REFORMA
557,"1A. AVENIDA 3-99 ZONA 2, SECTOR BARRIO LA REFORMA"
558,1A. CALLE 2-78 ZONA 4
559,"1A. CALLE ""A"" 4-98 ZONA 1"
560,BARRIO EL CALVARIO
561,BARRIO EL PORVENIR
561,BARRIO  EL PORVENIR
562,"COLONIA NUEVA VIDA, BARRIO EL PORVENIR"
563,BARRIO LAS JOYAS
564,COLONIA LINDA VISTA
565,"COLONIA HICHOS, BARRIO EL PORVENIR"
566,BARRIO LAS JOYAS CEMENTERIO VIEJO
566,"BARRIO LAS JOYAS, CEMENTERIO VIEJO"
567,COLONIA HICHOS BARRIO EL PORVENIR GUASTATOYA
568,COLONI A HICHOS
569,COLONIA NUEVA VIDA
570,BARRIO LAS DELICIAS
571,ALDEA TIERRA BLANCA
572,BARRIO AGUA HIEL
573,ALDEA EL RANCHO
574,ALDEA PUERTA DE GOLPE
575,BARRIO GUAYTAN
576,BARRIO EL CENTRO ALDEA EL RANCHO
577,"CASERIO LAS CHAMPAS, ALDEA SANTA GERTRUDIS"
577,CASERIO LAS CHAMPAS ALDEA SANTA GERTRUDIS
578,ALDEA EL MORRO
579,ALDEA EL CONACASTE
580,BARRIO RIO HATO
581,ALDEA TULUMAJILLO
582,BARRIO SAN SEBASTIAN SAN AGUSTIN ACASAGUASTLAN
583,BARRIO GUAYTAN ARRIBA
584,SAN AGUSTIN ACASAGUASTLAN
585,ALDEA ESTANCIA DE LA VIRGEN
586,AVENIDA JUAN ANTONIO
587,BARRIO BUENOS ARIES
587,BARRIO BUENOS AIRES
588,ALDEA EL PASO DE LOS JALAPAS
589,JICARO
590,EL JICARO
591,BARRIO PUEBLO ARRIBA
592,ALDEA LOS CERRITOS
593,BARRIO PUEBLO ABAJO
594,ALDEA POZA VERDE
595,SALIDA ALDEA BUENA VISTA
596,SANSARE
597,SALIDA A BUENA VISTA
598,"AVENIDA ISMAEL ARRIAZA 13-41, ZONA 1"
599,ALDEA EL UPAYON
600,2A. AVENIDA 1-76 ZONA 4
600,2A AVENIDA 1-76 ZONA 4
601,7A. CALLE 3-29 ZONA 4
601,7A. CALLA 3-29 ZONA 4
602,2 AVENIDA 2-45 ZONA 4
602,2A. AVENIDA 2-45 ZONA 4
603,"FINCA SAN MIGUEL RIO ABAJO, ALDEA EL SINACA"
604,2 AV. 01-010 ZONA 3
605,1AV. 3-35 ZONA 1
606,2AV. 2-45 ZONA 4
607,2A. AVE. 3-66 ZONA 4
607,2A. AV. 3-66 ZONA 4
608,2A AV.-1-76 ZONA 4
609,2AV 1-76 ZONA 4 SANARATE
610,1A. CALLE 3-32 ZONA 1
610,1A. CALLE 3-39 ZONA 1
611,"1 CALLE 3-32, ZONA 1"
612,AV. ISMAEL 5-05 ZONA 1
613,2A. AV. 2-45 ZONA 4
614,1A. AVENIDA 3-35 ZONA 1
615,COLONIA VALLE DE BELEN CASA NO. 1 ALDEA AGUA CALIENTE
616,ALDEA AGUA CALIENTE
617,1A AVE. SUR 10-30 ZONA 1
618,5A AVE. 10-87 ZONA 1
619,5A AVE. 6-61 ZONA 1
619,5A AVE 6-61 ZONA 1
620,KM. 59 CARRETERA A SANTA LUCIA COTZUMALGUAPA
620,KM 59 CARRETERA A SANTA LUCÍA COTZUMALGUAPA.
621,1A. CALLE 2-38 ZONA 3 ESCUINTLA
622,8A CALLE 2-54 ZONA 1
622,8A CALLE 2-35 ZONA 1
623,1A AVENIDA 6-60 ZONA 4
623,1A. AVENIDA 6-60 ZONA 4
624,1A. AVENIDA 6-08 ZONA 4
624,1RA.  AVENIDA 6-08 ZONA 4
624,1RA. AVENIDA 6-08 ZONA 4
625,7A CALLE 3-02 ZONA 1
625,7A. CALLE 3-02 ZONA 1
625,7A CALLE 3-40 ZONA 1
626,"3A. AV. 5-52 ZONA 1 ESCUINTLA,"
627,4A. AVE. SUR 15-20 ZONA 4
628,1A AVE. 10-30 ZONA 1
629,4A. AVENIDA 6-76 ZONA 1
630,1ERA. AVENIDA 10-30 ZONA 1 COLONIA EL PROGRESO
631,"7A. CALLE 2-64, ZONA 3, BARRIO SAN MIGUEL"
632,6A CALLE 1-60 ZONA 3 BARRIO SANTA ANA
633,6TA. AVENIDA 1-60 ZONA 3 INTERIOR COLEGIO SANTA FAMILIA
634,KM. 60 LA FELICIDAD SALIDA A PUERTO SAN JOSÉ
634,KM. 60 LA FELICIDAD SALIDA A PUERTO SAN JOSÉ.
635,2DA. CALLE 3-28 ZONA 1
635,2DA. CALLE 3-38 ZONA 1
635,"2DA. CALLE 3-28, ZONA 1"
635,"2DA.CALLE 3-28, ZONA 1"
636,2DA AVENIDA 10-98 ZONA 1
637,5TA CALLE 3-33 ZONA 1 ESCUINTLA
638,1RA.   AVENIDA 6-60 ZONA 4
639,4TA CALLE 16 AVENIDA ZONA 5 COLONIA HUNAPU ESCUINTLA
640,1A. AVENIDA 6-08 ZONA 4 ESCUINTLA
641,5A CALLE 5-10 ZONA 3 COLONIA MADRID
642,1ERA AVENIDA 6-08 ZONA 1
642,1ERA AVENIDA 6-08 ZONA 4
643,5A. AVENIDA 6-61 ZONA 1
643,5A. AVENIDA 6-91 ZONA 1
644,6A. CALLE 2-73 ZONA 1
644,6A. CALLE 2-39 ZONA 1
645,LOTE 156 FLORIDO ACEITUNO
645,LOTE 158 FLORIDO ACEITUNO
646,5TA CALLE 3-33 ZONA 1
647,2A. AVENIDA A 2-15 ZONA 2 COLONIA FERROCARRILERO
647,2A. AVENIDA A 2-15 ZONA 2 COLONIA EL FERROCARRILERO
648,"3RA A AVENIDA ""A"" 1-92 ZONA 1"
649,"3A AVENIDA ""A"" 4-48 ZONA 1"
650,4A. AVENIDA  15-94 SUR FINAL
650,4A AVENIDA 15-94 SUR FINAL
650,4A. AVENIDA 15-94 SUR FINAL
651,"3A CALLE SECTOR B LOTE 21, COLONIA JACARANDAS 1, ZONA 3"
651,"3A. CALLE SECTOR B, LOTE 21 COLONIA JACARANDAS 1, ZONA 3"
652,6TA. AVE. 2-52 ZONA 1
653,"3A. CALLE 3-95 ZONA 2, COLONIA EL QUETZAL"
654,"3A. AVENIDA ""A"" 1-92 ZONA 1"
654,3A. AVENIDA A 1-92 ZONA 1
655,4TA .AV.SUR 15-20 ZONA 4
656,25 CALLE 0-09 ZONA 5 COLONIA CAÑAVERAL IV
656,"25 CALLE 0-09 ZONA 5, COLONIA CAÑAVERAL IV"
657,1RA AVENIDA  0-06 ZONA 4 COLONIA LOS NARANJALES
657,1A AVENIDA 0-06 ZONA 4 COLONIA LOS NARANJALES
658,3A AVENIDA 5-52 ZONA 1
659,2A. AVENIDA. 10-98 ZONA 1
660,4TA. AV. 15-20 ZONA 4
661,MANZANA 34 LOTE 412 ZONA 03 COLONIA EL MANGO
661,"MANZANA 34, LOTE 412 ZONA 3, COLONIA EL MANGO"
662,1A AVENIDA 5-80 ZONA 4
662,1A.AVENIDA 5-80 ZONA 4
663,"2DO. CALLEJÓN, 2DA CALLE, GRANJA NO. 2 CANTÓN LOS VOLADORES ZONA 3"
663,2O CALLEJÓN Y 2A CALLE GRANJA NO. 2 CANTÓN LOS VOLADORES ZONA 3
664,12 CALLE 2-86 ZONA 1
665,3A. CALLE 2-23 ZONA 2 COLONIA EL FERROCARRILERO
666,"CALLEJÓN PUENTE DE PALO. GRANJA SAN JOSÉ, CANTÓN PUENTE DE PALO"
667,4TA. AVENIDA 15-20 ZONA 4
667,4A. AVENIDA 15-20 ZONA 4
667,4A AVENIDA 15-20 ZONA 4
668,6 AVENIDA 13-86 ZONA 1
669,"3A. CALLE ""A"" 1-43 ZONA 1"
670,1A. AVENIDA CASA NO. 1 ZONA 4 COLONIA LA INDUSTRIA
670,1A. AVENIDA CASA NO.1 ZONA 4 COLONIA LA INDUSTRIA
671,KM. 68.5 CARRETERA A TAXISCO
672,4A. CALLE Y 16 AVENIDA ZONA 5 COLONIA HUNAPÚ
673,1A. CALLE A 4-52 ZONA 2 COLONIA EL QUETZAL
674,4TA. AVENIDA 22-04 ZONA 5 COLONIA CAÑAVERAL 1 ESCUELA OFICIAL RURAL MIXTA GONZALO ADOLFO SANTIZO
675,9A. AVENIDA 6A. CALLE LOTE NO. 9 ZONA 3 LOTIFICACIÓN PREMIER
676,9A. AVENIDA 6A. CALLE ZONA 3 LOTIFICACIÓN PREMIER
677,6TA. AVENIDA 0-82 ZONA 4 COLONIA LOS NARANJALES
677,6TA. AVENIDA 0-84 ZONA 4 COLONIA LOS NARANJALES
678,2DA. AVENIDA 3-80 ZONA 3 COLONIA AGUAS VIVAS
679,"LOTE 64, LOTIFICACIÓN SAN GABRIEL"
680,"1A AVENIDA Y 5A CALLE, ZONA 3 COLONIA ROSALINDA INSTALACIONES QUE OCUPA LA EORM JM COLONIA ROSALINDA."
681,"3A CALLE SECTOR B, LOTE 21 JACARANDAS 1, ZONA 3"
682,"LOCAL 37 Y 37 A. C.C. PLAZA PALMERAS, 1 AVENIDA BARRIO SAN PEDRO EL PITO, ZONA 2"
683,"2A AVENIDA 1-99 ZONA 2, COLONIA FERROCARRILERO"
684,COMUIDAD AGRAGIRA SAN ANDRÉS OSUNA.
685,"LOCAL 37 Y 37 ""A"" CENTRO COMERCIAL PLAZA PALMERAS 1 AVE BARRIO SAN PEDRO EL PITO, ZONA 2"
686,"ESCUELA OFICIAL RURAL MIXTA GONZALO ADOLFO SANTIZO, 4TA. AVENIDA 22-04 ZONA 5 COLONIA CAÑAVERAL 1"
687,8A. CALLE 5-42 ZONA 1
687,8VA. CALLE 5-42 ZONA 1
688,2A. CALLE A 3-50 ZONA 3 COLONIA EL RECREO
688,2A.CALLE A 3-50 ZONA 3 COLONIA EL RECREO
689,6TA. AVENIDA 13-86 ZONA 1.
690,1AV. 6-60 ZONA 4
691,25 CALLE 0-09 ZONA 5 CAÑAVERAL IV
692,GRANJA MODELO DE REHABILITACIÓN CANADA CON COBERTURA EN ALTA SEGURIDAD  KM 68.5 CARRETERA A TAXISCO
693,ALDEA GUADALUPE EL ZAPOTE
694,"CALZADA CONCEPCIÓN ZONA 2, COLONIA LA POPULAR"
695,"4A CALLE SECCIÓN C LOTE B, COLONIA HUNAPÚ, ZONA 5"
695,"4 A CALLE SECCIÓN C LOTE B, COLONIA HUNAPÚ, ZONA 5"
696,"3A. AVENIDA 5-52 ZONA 1 ESCUINTLA,"
697,4 AVENIDA 15-94 SUR FINAL
698,"3A. AVENIDA, PROLONGACION FINAL ZONA 4, COLONIA LOS NARANJALES"
699,2A. CALLE 3-50 ZONA 1
699,2A. CALLE 2-50 ZONA 1
700,"6A. CALLE LOTE 59, SECTOR 'C', RES. LA JACARANDAS"
701,3A. AV. 3-33 ZONA 1
702,"5A. CALLE 3-33, ZONA 1"
703,1ERA AV. 0-06 ZONA 4 COLONIA LOS NARANJALES
704,11 CALLE 5-20 ZONA 1
704,11 CALLE 5-52 ZONA 1
705,1AV. 6-08 ZONA 4
706,18 AVENIDA LOTE 16 SECCION  A  COLONIA HUNAPU
707,1A. AVENIDA FINAL DE COLONIA ROSALINDA
708,KM. 54 CARRETERA AL PACIFICO
709,5TA. CALLE 2-51 ZONA 1 ESCUINTLA
710,"4A. CALLE SECCIÓN  ""C"" LOTE 16 B ZONA 5 COLONIA HUNAPU"
711,4A. AVENIDA Y 2A. CALLE ZONA 1
711,4A. AVENIDA Y 7A. CALLE ZONA 1
712,2A. CALLE 4-09 ZONA 1
713,1A. AV. 6-08
714,6A. CALLE 1-60 ZONA 3
715,"CANTON PUENTE DE PALO, LOTE 34 EL CHUPADERO"
716,1A. AVENIDA 1-07 CALLE PRINCIPAL COLONIA DEL FERROCARRILERO
717,6TA AVENIDA 2-52 ZONA 1
718,1A. 2-38 ZONA 3
719,4A. CALLE 4-59 ZONA 1
720,1RA. CALLE DEL BILBOA LOTE 17 A
721,MICROPARCELAMIENTO EL NARANJO MICROPARCELAMIENTO EL NARANJO
722,5A. AVENIDA 2-251 CALZADA 15 DE SEPTIEMBRE ZONA 1
723,KM. 93 CARRETERA CA-2 A MAZATENANGO
723,KM 93 CARRETERA CA2 A MAZATENANGO
724,"4TA. AVENIDA NORTE 1RA. CALLE ""A"" LOTIFICACIÓN EL BILBAO"
724,"4TA. AVENIDA NORTE 1ERA. CALLE ""A"" LOTIFICACIÓN EL BILBAO"
724,"4TA AVENIDA NORTE  1RA CALLE ""A"" LOTIFICACIÓN EL BILBAO"
724,4TA. AVENIDA NORTE 1ERA CALLE A LOTIFICACIÓN EL BILBAO.
724,"4TA. AVENIDA NORTE  1RA. CALLE ""A"" LOTIFICACIÓN EL BILBAO"
725,1A. CALLE 1-64 ZONA 1
725,1RA. CALLE 1-64 ZONA 1
725,1 CALLE 1-64 ZONA 1
725,1A CALLE 1-64 ZONA 1
725,1A. CALLE 5-64 ZONA 1
725,1A. CALLE 1-63 ZONA 1
726,2DA. AVENIDA 1-60 ZONA 1
726,2A. AVENIDA 1-60 ZONA 1
727,4A. AVENIDA 5-55 ZONA 1
728,CALZADA 15 DE SEPTIEMBRE 5-250
728,CALZADA 15 DE SEPTIEMBRE 5-520
729,3RA AVENIDA NORTE 0-47 ZONA 1
730,5A CALLE 2-251 CALZADA 15 DE SEPTIEMBRE
730,5TA. CALLE 5-251 CALZADA 15 DE SEPTIEMBRE
730,5A. CALLE 2-251 CALZADA 15 DE SEPTIEMBRE
731,CALZADA 15 DE SEPTIEMBRE
732,3A AVENIDA 5-103
733,1ERA CALLE 1-64 ZONA 1
734,1RA CALLE 1-95 ZONA 1
734,1RA CALLE 1-95  ZONA 1
735,"5A. AVENIDA ""A"" 2-49 ZONA 1"
735,"5TA. AVENIDA ""A"" 2-49 ZONA 1"
736,5A. AVENIDA 4-65 ZONA 1
736,5TA. AVENIDA 4-65 ZONA 1
736,5A AVENIDA 4-65 ZONA 1
736,5A AVENIDA  4-65 ZONA 1
737,INSTITUTO DE EUCACION BASICA POR COOPERATIVA
738,CAMINO A VISTA LINDA CONTIGUO AL HIPODROMO MUNICIPAL 0-1
738,CAMINO A VISTA LINDA CONTIGUO AL HIPÓDROMO MUNICIPAL 0-1
739,4A. AVENIDA 2-39 ZONA 1
739,4TA. AVENIDA 2-39 ZONA 1
739,8A. AVENIDA 2-39 ZONA 1
740,KM. 93.8 RUTA CA-2 OCCIDENTE.
741,1RA. CALLE 3-67 ZONA 1
742,"1A. CALLE LOTE NO. 10 COLONIA EL BILBAO, ZONA 1"
742,"1RA. CALLE. LOTE NO. 10, COLONIA EL BILBAO, ZONA 1."
743,CAMINO A SAN FELIPE ALDEA MIRIAM II
744,4TA. AV. 5-55 ZONA 1
745,CALZADA 15 DE SEPTIEMBRE 5-250 SANTA LUCIA COTZUMALGUAPA
746,5A. CALLE 5-251 ZONA 1 CALZADA 15 DE SEPTIEMBRE
747,KM 92.5 FINCA CAMANTULUL
747,KM. 92.5 FINCA CAMANTULUL
748,1A CALLE LOTE 10 COLONIA EL BILBAO ZONA 1.
749,4TA AVE 2-39 ZONA 1
749,4TA  AVE 2-39 ZONA 1
750,CALLEJÓN SAZO NO. 37 ALDEA EL TRANSITO SECTOR 2
751,5TA. CALLE 2-55 CALZADA 15 DE SEPTIEMBRE INTERIOR DEL INSTITUTO NACIONAL MARÍA JOSEFA ROSADO LARA
752,KM. 87.5 CARRETERA CA-2 AL PACÍFICO.
752,KM 87.5 CARRETERA CA-2 AL PACIFICO.
753,3A AVENIDA 0-113 ZONA 1
754,KM. 92.5 CARRETERA A MAZATENANGO
755,KILOMETRO 3 CARRETERA A SAN PEDRO YEPOCAPA
756,5AV. SUR 5-92 ZONA 1
757,4 AVE. 5-55 ZONA 1
758,"2A AVE Y 6A CALLE, ESQUINA."
759,KM. 92.5 CARRETERA A MAZATENANGO FINCA CAMANTULUL
760,"5A AVE 5-92, ZONA 1"
761,KILOMETRO 98.8 CARRETERA A INGENIO LOS TARROS FINCA LOS TARROS
762,3A. AVENIDA 5-70 ZONA 1
763,KM. 92.5 FINCA CAMANTULUL CARRETERA A MAZATENANGO
764,4A. AV. 2-39 ZONA 1
765,CALZADA 15 SEPTIEMBRE
766,"CALZADA 15 DE SEPTIEMBRE 5-250, ZONA 1"
767,FINCA MADRE TIERRA
768,ALDEA LAS PLAYAS
769,5A. AVENIDA SUR 5-92 ZONA 1
770,"KM. 98.8, CARRETERA A INGENIO LOS TARROS, FINCA LOS TARROS"
771,5A. CALLE PONIENTE 0-19 ZONA 1
772,PARCELAMIENTO EL JABALI KM. 135 CARRETERA A NUEVA CONCEPCION
773,COLONIA MAYA KM. 95 CARRETERA A SAN PEDRO YEPOCAPA
774,FINCA BUGANVILIA INGENIO MAGDALENA
775,ALDEA EL ARENAL
776,FRENTE COLONIA SAN VICENTE LA CAMPIÑA
777,FRENTE COLONIA LA CAMPIÑA
777,FRENTE A COLONIA LA CAMPIÑA
778,FINCA BUGANVILIA
779,2A AVENIDA Y 2A CALLE LOTE NO. 02 ZONA 0 DE ALDEA EL PILAR
780,6A AVENIDA 1-55 CASCO URBANO
780,6TA. AVENIDA 1-55 CASCO URBANO
781,COLONIA SAN VICENTE CAMPIÑA
782,2DA. AV. LOTE 138 CALLE PRINCIPAL DE ALDEA EL PILAR
783,ESCUELA OFICIAL RURAL MIXTA. ALDEA EL PILAR
784,FINCA BUGANVILIA DEL INGENIO MAGDALENA.
785,5TA AVENIDA Y 5TA CALLE A UN COSTADO DE LA IGLESIA CATOLICA
786,"2DA AVENIDA, LOTE 183, CALLE PRINCIPAL ALDEA EL PILAR"
787,ALDEA EL PILAR
788,2A. AV COLONIA SAN VICENTE LA CAMPIÑA
789,2A. AVENIDA Y 1A. CALLE COLONIA SAN VICENTE LA CAMPIÑA
790,3A. CALLE 3-95 COLONIA TIERRA VERDE
791,COLONIA TIERRA VERDE
792,INGENIO PANTALEON
793,9A. CALLE 6-04
794,6TA CALLE 5-58 ZONA 0
794,6TA. CALLE 5-58 ZONA 0
794,6A CALLE 5-58 ZONA 0
795,INGENIO PANTALEÓN
796,KILOMETRO 87.5 CARRETERA AL PACÍFICO
797,"1A. AVENIDA LOTES 12 Y 13 MANZANA Q, COLONIA NUEVA ESPERANZA"
798,1A. AVENIDA MANZANA  Q  LOTES 12 Y 13 COLONIA NUEVA ESPERANZA
799,ALDEA LA GUARDIANIA
800,"3A. AVENIDA Y 5A. CALLE, ZONA 1"
801,"1 AVENIDA, LOTE 67, CASERIO LOS LIRIOS"
802,"5 CALLE, 3-08 CALLE PRINCIPAL"
802,5A CALLE 3-08 CALLE PRINCIPAL
803,ALDEA CUYUTA KM. 83 LOTE 2B ANTIGUA CARRETERA PUERTO SAN JOSE
804,"3RA. CALLE LOTE NO. 3, ZONA 1,  COLONIA LA ESMERALDA"
805,COLONIA EL ESFUERZO CALLE PRINCIPAL LOTE 0-23
806,5A. CALLE 3-08 ZONA 1
806,5A. CALLE 3-28 ZONA 1
807,1A CALLE 0-23 COLONIA EL ESFUERZO
808,FRACCIÓN 1 ENTRADA AL LIMÓN ALDEA CUYUTA
809,ALDEA OBERO
809,ALDEA OBERO.
810,CALLE PRINCIPAL ALDEA SAN MIGUEL LAS FLORES.
811,LÍNEA 3 CALLE PRINCIPAL RANCHO HILDA MARÍA ALDEA LA ESMERALDA
812,LOTE NO. 3 3RA CALLE COLONIA LA ESMERALDA
813,"LOTE NO. 7 ""D"" CALLE PRINCIPAL ALDEA LA GUARDINIA"
814,2DA CALLE LOTE 1 CASERÍO LOS LÍRIOS.
815,LOTE NO. 6 CALLE PRINCIPAL CASERÍO LOS LÍRIOS
816,ALDEA CUYUTA.
816,ALDEA CUYUTA
817,ALDEA SAN MIGUEL LAS FLORES.
818,LOTE NO. 02 CALLEJÓN EL LIMÓN ALDEA CUYUTA
819,PARCELAMIENTO CUYUTA
820,CALLE PRINCIPAL AL COSTADO DE LA IGLESIA NUESTRA SR. DE CANDELARIA
821,CALLE EL MARTILLO ALDEA OBERO
822,"PARCELAS MUNICIPALES, EL ASTILLERO"
823,1 CALLE 1-1 ZONA 4
823,1RA CALLE 1-1 ZONA 4
823,1A. CALLE 1-1 ZONA 4
824,"ALDEA TICANLU, KM. 178.3"
824,ALDEA TICANLU KM 178.3
825,1A. CALLE 4-01 ZONA 4 COLONIA BARTOLOME
826,ALDEA TICANLU
826,ALDEA TINCANLU
827,KILOMETRO 143.5
828,KILOMETRO 144 SALIDA A RIO BRAVO SUCHITEPEQUEZ
829,0 Y 1A. CALLE 4A AVENIDA ESQUINA ZONA 1
830,ALDEA TICANLÚ KM 178.3 ENTRADA A ALDEA EL SEMILLERO
830,ALDEA TICANLÚ KM. 178.3 ENTRADA A ALDEA EL SEMILLERO.
831,ALDEA TICANLÚ KM178.3
831,ALDEA TICANLÚ KM 178.3
832,KM 144 SALIDA A RIO BRAVO SUCHITEPEQUEZ
833,"VILLA CHINITO, KILOMETRO 143 FRENTE AL HOSPITAL NACIONAL"
834,CALLEJON BARRILES
835,6TA. CALLE 4-02 ZONA 1
835,6A. CALLE 4-02 ZONA 1
835,6TA. CALLE 4-90 ZONA 1
836,CARRETERA A TIQUISATE LOTE 2 KILÓMETRO 143
837,1ERA. CALLE 1-1 ZONA 4
838,KILÓMETRO 144  SALIDA A RÍO BRAVO
838,KILOMETRO 144 SALIDA A RÍO BRAVO
839,ALDEA TICANLÚ
840,KM. 144 SALIDA A RÍO BRAVO
841,"PARCELA 124 SECTOR 2, PARCELAMIENTO EL ARISCO"
841,PARCELA 124 SECTOR 2 PARCELAMIENTO EL ARISCO
842,"PARCELA 124 SECTOR 2, PARCELAMIENTO EL ARISCO 21/03/202"
843,KILOMETRO 143 LOTE NO. 2 CARRETERA A TIQUISATE
844,"VILA CHINITO, KM. 143 FRENTE AL HOSPITAL NACIONAL."
844,"VILLA CHINITO, KM. 143 FRENTE AL HOSPITAL NACIONAL"
845,1RA. CALLE 4-10 ZONA 4 COLONIA BARTOLOMÉ.
846,KM. 143.5 FRENTE AL HOSPITAL NACIONAL DE TIQUISATE
847,11 AVENDIA Y 39 CALLE DE LA ZONA 4
848,1A. CALLE 4-1 ZONA 1
848,1A. CALLE 4-01 ZONA 1
849,1A. CALLE Y 1A. AVENIDA ZONA 4
850,COLONIA LA PROSPERIDAD
851,"1RA. AVENIDA, LOTE 2-40  COLONIA 15  SEPTIEMBRE"
